"","virus","host","importance_trefle","importance_clover","f_norm_G_trefle","f_norm_G_clover","G_pq_trefle","G_pq_clover","importance_trefle_nrmlz","importance_clover_nrmlz","f_norm_G_trefle_nrmlz","f_norm_G_clover_nrmlz","G_pq_trefle_nrmlz","G_pq_clover_nrmlz","z_score_G_trefle","z_score_G_clover","z_score_I_trefle","z_score_I_clover"
"14850","Carnivore protoparvovirus 1","Cerdocyon thous",7.83860426963529e+65,5626501.61750416,-7.09798715996442e+67,-61987899.9197426,3.58832856023585e+67,33953900.0541301,0.00541221957511095,0.00396996014832593,-0.0113168602163398,-0.016308173472023,0.307283672084896,0.024172048420524,4.47955888877395,2.54409845673298,24.6151360876246,81.8256231377408
"14859","Carnivore protoparvovirus 1","Chrysocyon brachyurus",0,5626501.61750415,0,-61987899.9197311,1.61053444045154e+67,33953900.0541301,0,0.00396996014832593,0,-0.016308173472023,0.137916840270784,0.024172048420524,1.62112498466614,2.54409845673298,NA,81.8256231377438
"14865","Carnivore protoparvovirus 1","Crocuta crocuta",1.92525677045544e+65,6319461.80859121,-2.72212339404513e+67,-94645922.3335037,1.37072167318432e+67,50637982.6360302,0.00145821542791569,0.00441118121322876,-0.00556701635986201,-0.0236277347783318,0.117380664025578,0.0360495779938213,1.27453231471255,3.91531814156244,15.3028442185466,76.1977983154411
"14894","Carnivore protoparvovirus 1","Erinaceus europaeus",1.27615471088929e+65,5155626.42136119,-1.6298285588418e+67,-20024953.1729851,8.21313876195229e+66,12596638.6366999,0.00102264492607339,0.00366694286718333,0.000664606241400634,-0.00415407069433016,0.0703325628004817,0.00896764609004368,0.480493209031496,0.788802825350774,16.5355101721935,91.0524770835015
"14904","Carnivore protoparvovirus 1","Felis catus",0,12077244.1029121,0,-229935320.718811,2.01737090709865e+67,121293629.777504,0,0.00801156543649917,0,-0.0457171614192511,0.172755958626533,0.0863498887435262,2.20911093227243,9.72231494400337,NA,77.1246935722765
"14907","Carnivore protoparvovirus 1","Felis silvestris",0,5550809.12971142,0,-55112996.5205612,1.78541831489136e+67,30461853.8909606,0,0.00392373991795284,0,-0.0144049529333987,0.152892882242474,0.0216860332997788,1.87387828743915,2.25709661436222,NA,83.3066211431208
"14913","Carnivore protoparvovirus 1","Genetta genetta",0,5329954.63832001,0,-41332776.1868019,1.12344341910542e+67,23419990.55284,0,0.00377896164314396,0,-0.0104647342332509,0.0962051867345267,0.0166728754207604,0.917150048208102,1.67834488619795,NA,86.7492549719192
"14924","Carnivore protoparvovirus 1","Gulo gulo",0,5140290.55834284,0,-17272341.9381943,1.22757918127067e+67,11257780.2825907,0,0.00365737540878815,0,-0.00490488569628766,0.105122770187753,0.00801450230060687,1.0676536775928,0.678765673392256,NA,91.2965714296649
"14959","Carnivore protoparvovirus 1","Leopardus geoffroyi",0,5182409.20635289,0,-20372337.6989098,1.74636944556929e+67,12826383.1546591,0,0.00368603424219492,0,-0.00474086009221608,0.149548963268883,0.00913120301880905,1.81744237691098,0.807684906757462,NA,90.6547810824714
"14960","Carnivore protoparvovirus 1","Leopardus pardalis",0,5982373.27986713,0,-78616065.9421654,8.18052531620437e+66,42478015.8362194,0,0.00419944308299486,0,-0.019919764095981,0.0700532801428171,0.030240433469026,0.475779706340639,3.24467250980358,NA,78.5088616705036
"14961","Carnivore protoparvovirus 1","Leopardus tigrinus",0,5110817.85944492,0,-8743910.15904617,1.4430973331158e+67,6955847.67992422,0,0.00363812223686385,0,-0.00250517037065556,0.123578496297618,0.00495192265562629,1.3791342235315,0.325201452007656,NA,92.2891503748287
"14963","Carnivore protoparvovirus 1","Leptailurus serval",0,5399315.24201005,0,-48614033.9770584,1.23017686533075e+67,27099564.8844861,0,0.00382111475842956,0,-0.0114305251120363,0.105345220803269,0.0192923933191366,1.07140801588071,1.98075916223493,NA,85.1897074669128
"14973","Carnivore protoparvovirus 1","Lontra canadensis",0,5616226.18470883,0,-60133140.5943451,1.16662610643279e+67,33018753.3628415,0,0.00396485273046906,0,-0.0158305463266135,0.0999031019364655,0.0235063101381445,0.979560415542237,2.46724127594384,NA,82.2140686715994
"14978","Carnivore protoparvovirus 1","Lycalopex culpaeus",3.04344107968823e+65,5095072.26616073,-3.94655326395903e+67,-5059713.6463623,1.9885483856843e+67,5095072.26616073,0.00220154984974205,0.00362722200770351,-0.00453817850046789,-0.00146136013849585,0.170287764850441,0.00362722200770351,2.16745479041797,0.172269346578782,16.8869169213439,92.6341358279574
"14979","Carnivore protoparvovirus 1","Lycalopex gymnocercus",0,5242087.79683933,0,-30112108.3292084,9.16219312830742e+66,17763024.3444661,0,0.0037245767139513,0,-0.00849605732291181,0.0784597146430833,0.0126456366975479,0.617656584657615,1.21341411261424,NA,88.8294982345104
"14981","Carnivore protoparvovirus 1","Lycaon pictus",0,7930080.6918921,0,-148324464.213684,1.67942476498239e+67,78296129.3142728,0,0.00541231617975913,0,-0.0325019859744593,0.143816208608328,0.0557396300839378,1.72068966500073,6.18846651426654,NA,72.4684083930414
"14982","Carnivore protoparvovirus 1","Lynx canadensis",0,5254237.57771685,0,-30265041.5170288,1.35099171045983e+67,17846636.0795888,0,0.00373315112245144,0,-0.00854617947018355,0.115691104305974,0.0127051605492023,1.24601731721392,1.22028593529435,NA,88.7098610289515
"14983","Carnivore protoparvovirus 1","Lynx lynx",0,6866769.61913946,0,-117260660.468174,1.45777093203933e+67,62215817.1550794,0,0.00474334727708763,0,-0.0255487976985513,0.124835058310888,0.0442919294218784,1.40034144234095,4.86686908973632,NA,73.8515153012327
"14984","Carnivore protoparvovirus 1","Lynx pardinus",0,5389640.11642867,0,-40825420.1874046,1.69310323291759e+67,23226136.2910249,0,0.0038228523656419,0,-0.0115735322433554,0.144987553368171,0.0165348690475412,1.74045865718811,1.66241252800661,NA,86.1884456665946
"14985","Carnivore protoparvovirus 1","Lynx rufus",0,6271269.80323403,0,-91562742.4168968,2.32489544889725e+67,49114103.2494411,0,0.00438175171915013,0,-0.0224377804340499,0.199090579014218,0.0349647162765827,2.65356496711313,3.79007461067369,NA,76.5573481929511
"14997","Carnivore protoparvovirus 1","Martes foina",0,5797821.52545507,0,-71458449.0775833,2.08898386874439e+67,38782431.0150198,0,0.0040781599555206,0,-0.0177523099321633,0.178888477835401,0.0276095175772499,2.3126105410002,2.94094237487346,NA,79.9729850866841
"14998","Carnivore protoparvovirus 1","Martes martes",0,5417704.17433288,0,-49254904.8902092,1.58884281929121e+67,27448655.9922547,0,0.0038347141702203,0,-0.0127464324814746,0.136059295485872,0.019540914023583,1.58977487358051,2.00945001751099,NA,84.8536466145782
"15005","Carnivore protoparvovirus 1","Mellivora capensis",0,5270560.44775231,0,-37143801.7168808,1.59788117446468e+67,21285947.9758247,0,0.00373979120050476,0,-0.00933106876597378,0.136833287867196,0.0151536337306796,1.60283767956561,1.50295369069751,NA,87.7542862679629
"15008","Carnivore protoparvovirus 1","Mephitis mephitis",0,8864155.06421813,0,-170706065.128761,1.49763154598577e+67,90057975.4390232,0,0.0060001602975415,0,-0.0373147410402712,0.128248490391984,0.0641129808209362,1.45795053784958,7.15514087931012,NA,72.6649756979179
"15026","Carnivore protoparvovirus 1","Mustela lutreola",0,6076408.33236471,0,-83595051.901825,1.19060246292961e+67,45010226.1420535,0,0.00425644145226486,0,-0.0200781071352445,0.101956298220998,0.0320431338959575,1.01421257150828,3.45278803551157,NA,77.8001597467086
"15052","Carnivore protoparvovirus 1","Nasua nasua",4.57859049790395e+65,5233434.24688244,-5.17207349892928e+67,-27564692.4740334,2.60901145851312e+67,16467574.8099518,0.00322800254659211,0.00371920641832516,-0.00715586696983905,-0.00675863634508822,0.22342062830244,0.0117233959880946,3.06418750181578,1.10694461429395,19.5566730774938,89.4390865833896
"15053","Carnivore protoparvovirus 1","Neofelis nebulosa",0,5393452.48874125,0,-47225463.9188042,2.23635522677691e+67,26368337.0265889,0,0.00381682808666002,0,-0.00951962275199847,0.191508507271444,0.018771826457617,2.52560100450734,1.92066151959127,NA,85.6244722031218
"15060","Carnivore protoparvovirus 1","Neovison vison",0,6469408.32776563,0,-99948471.4836617,1.92905984652734e+67,53333668.2861355,0,0.00449682912775952,0,-0.0198362868867878,0.165193510951374,0.0379686578037098,2.0814781685183,4.13686926428026,NA,75.835873503631
"15062","Carnivore protoparvovirus 1","Nyctereutes procyonoides",3.87809527885877e+65,6305067.25433798,-4.65407460694398e+67,-95959142.1501083,2.34649710092553e+67,51296187.2871661,0.00275932753178984,0.00439428981962279,-0.00606987880857446,-0.0219543154772754,0.200940419363819,0.0365181590602821,2.68478504908461,3.96941420407313,18.3429798111818,76.0284668223735
"15080","Carnivore protoparvovirus 1","Otocyon megalotis",0,5417704.17433294,0,-49254904.8902817,1.39800162535236e+67,27448655.9922547,0,0.00383471417022028,0,-0.0127464324814621,0.119716761106929,0.019540914023583,1.31395903734235,2.00945001751099,NA,84.8536466145578
"15088","Carnivore protoparvovirus 1","Paguma larvata",6.06395522236178e+65,5361226.6256613,-6.12443860392125e+67,-43475590.8922119,3.09264779710169e+67,24491675.2414499,0.00422327785300824,0.00379838913435063,-0.00926449923946393,-0.00973849115392333,0.264836442818996,0.0174358161770009,3.7631695109396,1.76642375620705,21.9923127425298,86.2725751134239
"15089","Carnivore protoparvovirus 1","Panthera leo",0,9502488.64286418,0,-184803830.933376,1.61383796722703e+67,97360774.3312391,0,0.00639400025012708,0,-0.0386011513875193,0.138199735167772,0.0693119007725934,1.6258994517574,7.75533819589621,NA,73.2555378005566
"15091","Carnivore protoparvovirus 1","Panthera pardus",0,5927475.05262465,0,-78790710.5715752,2.63861193318179e+67,42514038.733163,0,0.00415799126168225,0,-0.0187010192834638,0.225955441488846,0.0302660784526002,3.10696799121264,3.24763313440797,NA,78.6874001436871
"15092","Carnivore protoparvovirus 1","Panthera tigris",0,6883585.31902817,0,-115553643.823334,8.15434013941896e+66,61405599.5266938,0,0.00475959513588719,0,-0.0251830123628984,0.0698290454568974,0.0437151291216692,0.471995257981746,4.80027949120224,NA,74.0119573836372
"15093","Carnivore protoparvovirus 1","Panthera uncia",0,5322868.538303,0,-40027900.8953743,1.68760301101337e+67,22742430.8288184,0,0.00377392841964917,0,-0.00881938448775976,0.144516546224974,0.0161905153257276,1.73250938652648,1.62265808252354,NA,87.0898715316464
"15095","Carnivore protoparvovirus 1","Paradoxurus hermaphroditus",5.21134065349895e+65,5140290.55834282,-5.59801250669431e+67,-17272341.9381943,2.82515604528529e+67,11257780.2825907,0.0036517059367186,0.00365737540878813,-0.00804086198812115,-0.00490488569627878,0.24192999867076,0.00801450230060687,3.37657341136956,0.678765673392256,20.6103708769595,91.2965714296662
"15121","Carnivore protoparvovirus 1","Prionailurus bengalensis",5.70298930794726e+65,5182171.54501566,-5.90413882223568e+67,-22321231.151886,2.98068670918174e+67,13800857.5671331,0.00398254078295573,0.00368507760035931,-0.00891684082833422,-0.00520630907079678,0.255248743797254,0.00982493901512555,3.6013562228679,0.887774326729318,21.4542940076383,90.4576260216089
"15125","Carnivore protoparvovirus 1","Procyon lotor",0,12687646.2753367,0,-242286305.588009,1.18772820972019e+67,127848213.055283,0,0.00839261295156905,0,-0.0504582436615699,0.101710163825592,0.0910161481162124,1.01005851788834,10.2610184401186,NA,77.7241651949263
"15126","Carnivore protoparvovirus 1","Procyon pygmaeus",0,5183263.86397092,0,-23315257.4011917,9.14416375366945e+66,14318146.6185703,0,0.00368590001532344,0,-0.00662692178105218,0.0783053215224103,0.0101932011581728,0.615050864718442,0.930288916704254,NA,90.2194642336446
"15130","Carnivore protoparvovirus 1","Puma concolor",0,7090769.70929714,0,-120983302.374348,7.19753848788953e+66,64266994.4186649,0,0.00489572209788112,0,-0.0273201138680914,0.0616355503517687,0.045752178643777,0.333712195408158,5.03544980893957,NA,73.5919258483528
"15151","Carnivore protoparvovirus 1","Speothos venaticus",2.09048179003171e+65,5649084.0135873,-2.93612507978077e+67,-66121019.6792755,1.47855190430984e+67,35987884.5326136,0.00156886355700123,0.00397755067411691,-0.00633894074280761,-0.0149072530539627,0.126614620399918,0.0256200579635254,1.43037542570866,2.71126614736524,15.4469147856445,81.3836593395041
"15153","Carnivore protoparvovirus 1","Spilogale gracilis",0,5270560.4477523,0,-37143801.7168846,2.34271314658419e+67,21285947.9758247,0,0.00373979120050474,0,-0.00933106876596845,0.200616383433026,0.0151536337306796,2.67931623750676,1.50295369069751,NA,87.7542862679621
"15181","Carnivore protoparvovirus 1","Urocyon cinereoargenteus",0,7650241.57490465,0,-140392850.774342,3.4039545260392e+66,74250968.0999462,0,0.0052384545151621,0,-0.0310966862434281,0.0291494947804495,0.0528598480092529,-0.214560696404018,5.85600563976746,NA,72.6225301007286
"15182","Carnivore protoparvovirus 1","Urocyon littoralis",0,5728223.09463454,0,-66797799.1608162,1.28246836143888e+67,36423172.2219906,0,0.00403650737683534,0,-0.0176507428301527,0.109823161625349,0.0259299426921635,1.14698301323598,2.74704126687257,NA,80.7667338725647
"15184","Carnivore protoparvovirus 1","Ursus americanus",0,10485515.2883129,0,-204412244.106293,8.90142294847215e+66,107747705.511474,0,0.00701772304922538,0,-0.0444087603389587,0.0762266298771567,0.0767064387499397,0.57996841905104,8.60901201520219,NA,74.3217430283512
"15185","Carnivore protoparvovirus 1","Ursus arctos",1.06552582164361e+65,7989040.11625996,-1.05561635293852e+67,-149336347.642036,5.3314772816677e+66,78878180.2717959,0.000883932727975219,0.00545147807690289,-0.00217037652262775,-0.0328901665223444,0.0456556831195071,0.0561539967371362,0.0640171565945888,6.23630371038516,20.3069762237168,72.5119301583729
"15196","Carnivore protoparvovirus 1","Vulpes lagopus",0,6247552.63008533,0,-93962923.7030945,1.8116373693929e+67,50265752.3431118,0,0.00435736263771662,0,-0.0215225803980292,0.15513813019304,0.0357845843215283,1.91177173325899,3.88472553915628,NA,76.2823292146556
"15197","Carnivore protoparvovirus 1","Vulpes macrotis",0,6251777.35207222,0,-94516770.7896309,9.58045425572278e+66,50514313.169093,0,0.00435464237516516,0,-0.0193071011273016,0.0820414606556088,0.035961536727923,0.678106344084791,3.90515408209772,NA,76.4137247135333
"15198","Carnivore protoparvovirus 1","Vulpes velox",0,6717176.23699231,0,-111838519.310509,1.24460844218454e+67,59461619.6266005,0,0.00465239855370198,0,-0.0253259772769585,0.106581057448427,0.0423311945457098,1.09226544899569,4.64050903377161,NA,74.2493261880915
"15199","Carnivore protoparvovirus 1","Vulpes vulpes",0,9172611.93685877,0,-177180640.932404,7.15511530670519e+66,93432764.0961884,0,0.00619497061321957,0,-0.0385334329644564,0.0612722628022309,0.0665155194011872,0.327580927335086,7.43250564396697,NA,72.988948690632
"15216","Catu orthobunyavirus","Anoura geoffroyi",3.36717427054147e+65,483138.528018232,-3.92973125842713e+67,-10575393.7362595,1.9817577309412e+67,5545341.97438725,0.0024851211884481,0.000342782972844152,-0.00663255389451933,-0.00241136878167225,0.169706252513905,0.00394777255336086,2.15764050411051,0.209275797749938,18.7761335805298,26.1513343263175
"15241","Catu orthobunyavirus","Bubalus bubalis",0,8945841.11833957,0,-50527281.0386963,4.91570285576115e+66,29741546.7175609,0,0.00634125961460207,0,-0.00682738042347175,0.0420952317782521,0.0211732409594199,0.00392679109174039,2.19789651328138,NA,112.568131056016
"15256","Catu orthobunyavirus","Carollia perspicillata",0,1268942.00041497,0,-19671429.5579033,8.51733518820061e+66,10497699.4441733,0,0.000899160953540165,0,-0.00388612817926415,0.0729375247855275,0.00747339477539043,0.524457612080255,0.616296682209592,NA,41.7846900129419
"15291","Catu orthobunyavirus","Didelphis marsupialis",0,535929.967493993,0,-11419129.718502,6.92921157198335e+66,5993008.04538344,0,0.000379990364596581,0,-0.00185633517520678,0.0593377540754588,0.00426646954920212,0.294931882222954,0.246068263009381,NA,27.3599811600632
"15324","Catu orthobunyavirus","Hylaeamys laticeps",0,218025.620407108,0,-3627388.05427933,3.05139243246476e+66,1927830.01792383,0,0.000155066587764073,0,-0.000666195978077155,0.0261303572368023,0.00137243734786002,-0.265515213433643,-0.0880377392970403,NA,18.4397321652916
"15325","Catu orthobunyavirus","Hylaeamys megacephalus",0,197867.367063341,0,-2119030.99366379,3.05139243246476e+66,1163261.73191325,0,0.000140820271441001,0,-0.000518125018183824,0.0261303572368023,0.000828135173418149,-0.265515213433643,-0.1508755416771,NA,17.6265727110315
"15359","Catu orthobunyavirus","Molossus molossus",0,487085.846610807,0,-10662451.1750565,5.9462103629893e+66,5591008.47536121,0,0.000345574360485235,0,-0.00243370306442792,0.0509199011366039,0.00398028289446979,0.152862292903212,0.213029004122862,NA,26.310855821536
"15363","Catu orthobunyavirus","Mus musculus",0,7584851.65583501,0,-46993803.142437,1.55878002281328e+66,27346712.5656369,0,0.00537702610735917,0,-0.00801382212763357,0.0133484891737773,0.0194683396966152,-0.481237056003644,2.00107156261956,NA,103.139989331566
"15377","Catu orthobunyavirus","Nectomys squamipes",0,247790.829060263,0,-4885198.1637764,3.64862201894908e+66,2573360.65456543,0,0.000176123166681133,0,-0.000794567990329398,0.0312446854632172,0.00183199568374946,-0.179199793569352,-0.0349833198059894,NA,19.2883511413555
"15417","Catu orthobunyavirus","Phyllostomus hastatus",0,652169.783679208,0,-13127823.3556862,7.64876913218516e+66,6909924.17698932,0,0.000462452922481459,0,-0.00284919670525774,0.0654996282088778,0.00491922935280061,0.39892691919183,0.321427123337707,NA,30.1126167938531
"15428","Catu orthobunyavirus","Proechimys guyannensis",0,341240.637164404,0,-7643801.46165848,1.23677287475769e+64,4003198.68213089,0,0.000242272092834795,0,-0.00144209324953692,0.000105910064842434,0.00284990861807274,-0.704734400184675,0.0825312057839583,NA,22.0888178389392
"15497","Catu orthobunyavirus","Zygodontomys brevicauda",0,225554.662276001,0,-3907757.26485062,-3679556592831837696,2072322.03725472,0,0.000160403706013388,0,-0.000733031799393657,5.39923454325983e-49,0.00147530235253039,-0.706521863036104,-0.0761623304913908,NA,18.5516942910138
"15499","Caviid betaherpesvirus 2","Cavia porcellus",0,108876.533989793,0,-108588.426521301,1.97899545364358e+66,108876.533989793,0,7.75100606193828e-05,0,-8.56198214727044e-06,0.0169469707086952,7.75100606193828e-05,-0.420504848212188,-0.237532613271431,NA,13.5179544415087
"15506","Caviid herpesvirus 1","Cavia porcellus",1.93357394469933e+65,108876.533989793,-1.55732826020683e+67,-108588.426528931,7.88351604189111e+66,108876.533989793,0.00159124839480863,7.75100606193828e-05,0.00226541754204845,-8.56198215259951e-06,0.0675098647637012,7.75100606193828e-05,0.432854036219623,-0.237532613271431,25.5795915842477,13.5179544415086
"15513","Caviid herpesvirus 3","Cavia porcellus",0,108876.533989793,0,-108588.426521301,1.74058421913e+66,108876.533989793,0,7.75100606193828e-05,0,-8.56198214727044e-06,0.0149053549988225,7.75100606193828e-05,-0.45496155677638,-0.237532613271431,NA,13.5179544415087
"15550","Cercopithecine alphaherpesvirus 2","Chlorocebus aethiops",4.51826385902038e+65,372273.016571091,-4.21130363340836e+67,-1472833.15730667,2.12831052029861e+67,934704.940263299,0.00340446171467534,0.000265004688006245,-0.000778201652849475,-0.000282643063808763,0.182256184470267,0.000665423796351169,2.36944792008486,-0.169660007066397,23.5678801941331,24.9063398756468
"15551","Cercopithecine alphaherpesvirus 2","Chlorocebus pygerythrus",3.94201444395806e+65,287880.16573717,-2.79864585456032e+67,-1334632.33427429,1.41907625961636e+67,820422.254915312,0.00316894566673052,0.000204928025429192,0.0022999910658541,-0.000277671114254474,0.121521470708009,0.000584065054072519,1.34441743970804,-0.179052592305356,30.1732274473427,21.8391794352267
"15552","Cercopithecine alphaherpesvirus 2","Chlorocebus sabaeus",0,24777.2768036918,0,-406773.318836212,1.69671155389057e+67,221130.823974493,0,1.76372763038663e-05,0,-7.90285025065174e-05,0.145296549074674,0.000157424772290088,1.74567363224687,-0.228306736368822,NA,6.42954664637641
"15593","Cercopithecine alphaherpesvirus 2","Papio ursinus",0,72745.5548924745,0,-718156.290397644,2.70428130860188e+66,403471.789114512,0,5.17825400408155e-05,0,-0.000135780979265476,0.023157898640227,0.000287234739079851,-0.315681921637368,-0.213320624934559,NA,11.0169548696103
"15667","Cercopithecine alphaherpesvirus 9","Chlorocebus aethiops",0,439284.311788034,0,-6901399.75682831,6.90037895669128e+66,3705186.84046121,0,0.000312196362066336,0,-0.0012862376318683,0.0590908482597278,0.00263775164478705,0.290764809206075,0.0580384174269249,NA,25.5906334476876
"15668","Cercopithecine alphaherpesvirus 9","Chlorocebus pygerythrus",0,352233.133452454,0,-6108768.70265961,4.60090943798137e+66,3255881.42671538,0,0.000250353557790993,0,-0.0012602794584371,0.0393995232961624,0.00231788758795253,-0.0415691565992076,0.0211112190146418,NA,22.9848612661943
"15692","Cercopithecine alphaherpesvirus 9","Erythrocebus patas",0,284645.807599462,0,-5356255.58476639,3.96236039871793e+66,2846504.1329242,0,0.000202330619485516,0,-0.00111838035310896,0.0339313592109244,0.00202644867365968,-0.133856326684694,-0.0125343950617148,NA,20.7037438026585
"15732","Cercopithecine alphaherpesvirus 9","Macaca fascicularis",0,1361656.91097634,0,-12380741.608902,1.48002586240321e+64,6916722.33620823,0,0.000967758259387584,0,-0.00235775382908088,0.000126740841632958,0.00492406901580097,-0.704382835489338,0.321985845682542,NA,45.3710205433327
"15733","Cercopithecine alphaherpesvirus 9","Macaca fuscata",0,719032.944590944,0,-9076953.38146591,5.66332693882328e+59,4921908.78992472,0,0.000510985158876488,0,-0.00170851926401383,4.84974513555846e-09,0.00350394556742507,-0.7065217811861,0.158037508169764,NA,32.9972050845607
"15735","Cercopithecine alphaherpesvirus 9","Macaca mulatta",0,2886551.34933495,0,-17401364.2366714,2.23240036880152e+66,10204743.663824,0,0.00205193873577403,0,-0.00323209070864827,0.019116983614341,0.0072648372519134,-0.383881157520156,0.5922194378764,NA,66.4041088666295
"15736","Cercopithecine alphaherpesvirus 9","Macaca nemestrina",0,730262.035955179,0,-9123063.62982559,2.23240036880152e+66,4959202.86296353,0,0.000518968364827229,0,-0.00171358605934557,0.019116983614341,0.00353049551125643,-0.383881157520156,0.161102607304059,NA,33.1670752514218
"15850","Cercopithecine alphaherpesvirus 9","Trachypithecus cristatus",0,77248.5891806476,0,-1199511.48867035,3.42356328536699e+66,643507.342189032,0,5.49768588509296e-05,0,-0.000186572450868283,0.0293174128367291,0.000458117936659942,-0.211726713740232,-0.193592751147134,NA,11.1932884235954
"15886","Cercopithecine betaherpesvirus 5","Chlorocebus aethiops",0,369198.047054302,0,-750039.555141449,2.01792426662181e+67,567201.816533459,0,0.000262831499892441,0,-0.000142268889161912,0.172803345130697,0.000403795432972308,2.20991068266422,-0.199864096204709,NA,24.939632162482
"15911","Cercopithecine betaherpesvirus 5","Mandrillus leucophaeus",0,6357.26431692796,0,-118003.893718719,3.42183127892664e+66,64590.1445925527,0,4.52564519559493e-06,0,-3.01429041922319e-05,0.0293025809368589,4.5982231793426e-05,-0.211977034331325,-0.241172392001453,NA,3.30256241394228
"15923","Cercopithecine betaherpesvirus 5","Papio ursinus",0,70040.8913441942,0,-409639.062919617,2.56402194339287e+66,245079.724076255,0,4.98609654040232e-05,0,-7.64890190296796e-05,0.021956798683458,0.000174474182577423,-0.33595309753336,-0.226338440953815,NA,10.8996429132086
"15941","Cercopithecine herpesvirus 14","Chlorocebus sabaeus",0,20673.854047844,0,-19789.7968063354,5.57057621477389e+66,20673.854047844,0,1.47178792505912e-05,0,-3.79592439081478e-06,0.0477031878817696,1.47178792505912e-05,0.0985732557350435,-0.244781753306396,NA,6.00314023259028
"15983","Cervid alphaherpesvirus 1","Capra ibex",0,672099.66686264,0,-14116969.2507133,7.37768294009709e+66,7412027.20754634,0,0.000476008891702033,0,-0.00193661637532827,0.0631782030896893,0.00527668044817897,0.359747817856221,0.362693615272915,NA,30.7770228717645
"15986","Cervid alphaherpesvirus 1","Capreolus capreolus",0,5978629.5063547,0,-45874770.729908,9.78985821773822e+66,25971659.4924081,0,0.00423152637748468,0,-0.00527385262862445,0.08383467488661,0.0184894286020461,0.708370737061382,1.8880596644561,NA,91.4324265363875
"16000","Cervid alphaherpesvirus 1","Cervus elaphus",0,14125362.5817817,0,-66385909.5468597,6.65190327803906e+66,40320171.8201363,0,0.010009796561973,0,-0.00824692108328406,0.0569630464801989,0.0287042473473273,0.254853523137373,3.06732513831223,NA,142.080733928849
"16009","Cervid alphaherpesvirus 1","Dama dama",0,5417142.22361626,0,-43871975.212429,2.1392669163242e+66,24682194.7802326,0,0.00383439721592453,0,-0.00579939233915461,0.018319442675969,0.0175714485346733,-0.397341396657525,1.78208204251924,NA,86.9900185231705
"16085","Cervid alphaherpesvirus 1","Oryx leucoryx",0,841067.06953308,0,-16408127.1115303,7.51722196139717e+66,8645197.68654735,0,0.000595323638877626,0,-0.00190409292568106,0.0643731344384898,0.00615458420832588,0.379914885067122,0.464044566232077,NA,34.2918609626116
"16114","Cervid alphaherpesvirus 1","Rupicapra rupicapra",0,1227261.87797717,0,-20602897.2327805,6.73986734223724e+66,10940667.1419049,0,0.000868304800599816,0,-0.00235084502462257,0.0577163197717771,0.00778874696236234,0.267566649389089,0.652703000860405,NA,41.1913262277281
"16182","Cervid alphaherpesvirus 2","Capreolus capreolus",0,5869124.95858682,0,-35234898.3849449,1.25796141523678e+66,20584709.1010349,0,0.00416430009143136,0,-0.00402754333908995,0.0107724528711959,0.0146544162620309,-0.524713275205719,1.44532076157724,NA,93.801109666315
"16191","Cervid alphaherpesvirus 2","Cervus elaphus",0,13972601.0464926,0,-49848574.307621,8.54745541309118e+65,31958463.4616045,0,0.00992337348583437,0,-0.00613123482209588,0.0073195456943997,0.0227514814206294,-0.582988598869588,2.38009891273237,NA,146.102121791395
"16279","Cervid alphaherpesvirus 2","Rangifer tarandus",0,2376092.90173354,0,-23380673.0027122,2.44442363420666e+66,12895447.634142,0,0.00168515253956833,0,-0.00313497507543659,0.0209326280423095,0.00918037056479157,-0.353238206151699,0.813361129787674,NA,59.3327550018304
"16285","Cervid alphaherpesvirus 2","Rupicapra rupicapra",0,1144472.87819123,0,-16160315.4686737,8.66048605789482e+65,8670372.62581875,0,0.000811478829398019,0,-0.00183257872270204,0.00741633859117698,0.00617250644553816,-0.581355008072255,0.466113626494988,NA,41.0288309269576
"16333","Cetacean morbillivirus","Balaenoptera acutorostrata",0,88012.1328479202,0,-1482907.65047836,8.59996914471279e+66,787626.196254594,0,6.26315135516975e-05,0,-0.000261742717929891,0.0736451541224101,0.000560717282043815,0.53640039725502,-0.181748011786748,NA,11.8367390028067
"16334","Cetacean morbillivirus","Balaenoptera physalus",0,77051.3343728656,0,-735928.533336639,1.37611536080963e+67,407096.511614803,0,5.48467661943203e-05,0,-7.41825453598466e-05,0.117842548190242,0.000289815207528198,1.28232761525579,-0.21302271878239,NA,11.2583663041141
"16341","Cetacean morbillivirus","Canis lupus",1.39863000111942e+65,3818011.25581877,-1.9655699173084e+67,-20368297.7897873,9.89801069995881e+66,12127187.3653182,0.00109852428002921,0.00271415707079904,-0.00414027888888313,-0.00404690922655782,0.0847608300957544,0.00863344003875577,0.724001621939656,0.750219893311997,15.193759434631,73.8287785843731
"16364","Cetacean morbillivirus","Delphinus delphis",0,73558.8527160498,0,-73241.7420692444,6.74705356432274e+66,73689.8999899795,0,5.23671254348832e-05,0,-1.98405022899806e-05,0.057777858415014,5.24604192102135e-05,0.268605247929057,-0.240424507683161,NA,11.1146570380307
"16379","Cetacean morbillivirus","Feresa attenuata",0,73426.7274995669,0,-72856.007484436,9.48959699348966e+66,73426.7274995669,0,5.22730646450218e-05,0,-1.97134133976817e-05,0.0812634116919782,5.22730646450218e-05,0.664975074444355,-0.240446137119337,NA,11.1248933572858
